1964	Short Subject (Live Action)	An Occurrence at Owl Creek Bridge
1964	Short Subject (Live Action)	The Concert
1964	Short Subject (Live Action)	Home-Made Car
1964	Short Subject (Live Action)	Six-Sided Triangle
1964	Short Subject (Live Action)	That's Me
1964	Art Direction (Color)	Cleopatra
1964	Art Direction (Color)	The Cardinal
1964	Art Direction (Color)	Come Blow Your Horn
1964	Art Direction (Color)	How the West Was Won
1964	Art Direction (Color)	Tom Jones
1964	Costume Design (Color)	Cleopatra
1964	Costume Design (Color)	The Cardinal
1964	Costume Design (Color)	How the West Was Won
1964	Costume Design (Color)	The Leopard
1964	Costume Design (Color)	A New Kind of Love
1964	Actor in a Supporting Role	Melvyn Douglas
1964	Actor in a Supporting Role	Nick Adams
1964	Actor in a Supporting Role	Bobby Darin
1964	Actor in a Supporting Role	Hugh Griffith
1964	Actor in a Supporting Role	John Huston
1964	Cinematography (Color)	Cleopatra
1964	Cinematography (Color)	The Cardinal
1964	Cinematography (Color)	How the West Was Won
1964	Cinematography (Color)	Irma La Douce
1964	Cinematography (Color)	It's a Mad, Mad, Mad, Mad World
1964	Sound Effects	It's a Mad, Mad, Mad, Mad World
1964	Sound Effects	A Gathering of Eagles
1964	Music (Scoring of Music--adaptation or treatment)	Irma La Douce
1964	Music (Scoring of Music--adaptation or treatment)	The Sword in the Stone
1964	Music (Scoring of Music--adaptation or treatment)	Bye Bye Birdie
1964	Music (Scoring of Music--adaptation or treatment)	A New Kind of Love
1964	Music (Scoring of Music--adaptation or treatment)	Sundays and Cybele
1964	Writing (Story and Screenplay--written directly for the screen)	How the West Was Won
1964	Writing (Story and Screenplay--written directly for the screen)	America America
1964	Writing (Story and Screenplay--written directly for the screen)	Federico Fellini's 8-1/2
1964	Writing (Story and Screenplay--written directly for the screen)	The Four Days of Naples
1964	Writing (Story and Screenplay--written directly for the screen)	Love with the Proper Stranger
1964	Cinematography (Black-and-White)	Hud
1964	Cinematography (Black-and-White)	Love with the Proper Stranger
1964	Cinematography (Black-and-White)	The Balcony
1964	Cinematography (Black-and-White)	The Caretakers
1964	Cinematography (Black-and-White)	Lilies of the Field
1964	Art Direction (Black-and-White)	America America
1964	Art Direction (Black-and-White)	Federico Fellini's 8-1/2
1964	Art Direction (Black-and-White)	Hud
1964	Art Direction (Black-and-White)	Love with the Proper Stranger
1964	Art Direction (Black-and-White)	Twilight of Honor
1964	Best Picture	Tom Jones
1964	Best Picture	America America
1964	Best Picture	Cleopatra
1964	Best Picture	How the West Was Won
1964	Best Picture	Lilies of the Field
1964	Actress	Patricia Neal
1964	Actress	Leslie Caron
1964	Actress	Shirley MacLaine
1964	Actress	Rachel Roberts
1964	Actress	Natalie Wood
1964	Writing (Screenplay--based on material from another medium)	Tom Jones
1964	Writing (Screenplay--based on material from another medium)	Lilies of the Field
1964	Writing (Screenplay--based on material from another medium)	Sundays and Cybele
1964	Writing (Screenplay--based on material from another medium)	Captain Newman, M.D.
1964	Writing (Screenplay--based on material from another medium)	Hud
1965	Sound	My Fair Lady
1965	Sound	Becket
1965	Sound	Father Goose
1965	Sound	Mary Poppins
1965	Sound	The Unsinkable Molly Brown
1965	Film Editing	Mary Poppins
1965	Film Editing	Becket
1965	Film Editing	Father Goose
1965	Film Editing	Hush...Hush, Sweet Charlotte
1965	Film Editing	My Fair Lady
1965	Directing	My Fair Lady
1965	Directing	Becket
1965	Directing	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
1965	Directing	Mary Poppins
1965	Directing	Zorba the Greek
1965	Actor	Rex Harrison
1965	Actor	Richard Burton
1965	Actor	Peter O&#039;Toole
1965	Actor	Anthony Quinn
1965	Actor	Peter Sellers
1965	Actress in a Supporting Role	Lila Kedrova
1965	Actress in a Supporting Role	Gladys Cooper
1965	Actress in a Supporting Role	Dame Edith Evans
1965	Actress in a Supporting Role	Grayson Hall
1965	Actress in a Supporting Role	Agnes Moorehead
1965	Foreign Language Film	Yesterday, Today and Tomorrow
1965	Foreign Language Film	Raven's End
1965	Foreign Language Film	Sallah
1965	Foreign Language Film	The Umbrellas of Cherbourg
1965	Foreign Language Film	Woman in the Dunes
1965	Music (Song)	Mary Poppins
1965	Music (Song)	Dear Heart
1965	Music (Song)	Hush...Hush, Sweet Charlotte
1965	Music (Song)	Robin and the 7 Hoods
1965	Music (Song)	Where Love Has Gone
1965	Documentary (Feature)	Jacques-Yves Cousteau's World without Sun
1965	Documentary (Feature)	The Finest Hours
1965	Documentary (Feature)	Four Days in November
1965	Documentary (Feature)	The Human Dutch
1965	Documentary (Feature)	Over There, 1914-18
1965	Music (Music Score--substantially original)	Mary Poppins
1965	Music (Music Score--substantially original)	The Pink Panther
1965	Music (Music Score--substantially original)	Becket
1965	Music (Music Score--substantially original)	The Fall of the Roman Empire
1965	Music (Music Score--substantially original)	Hush...Hush, Sweet Charlotte
1965	Costume Design (Black-and-White)	The Night of the Iguana
1965	Costume Design (Black-and-White)	A House Is Not a Home
1965	Costume Design (Black-and-White)	Hush...Hush, Sweet Charlotte
1965	Costume Design (Black-and-White)	Kisses for My President
1965	Costume Design (Black-and-White)	The Visit
1965	Short Subject (Cartoon)	The Pink Phink
1965	Short Subject (Cartoon)	Christmas Cracker
1965	Short Subject (Cartoon)	How to Avoid Friendship
1965	Short Subject (Cartoon)	Nudnik #2
1965	Documentary (Short Subject)	Nine from Little Rock
1965	Short Subject (Live Action)	Casals Conducts: 1964
1965	Short Subject (Live Action)	Help! My Snowman's Burning Down
1965	Short Subject (Live Action)	The Legend of Jimmy Blue Eyes
1965	Special Visual Effects	Mary Poppins
1965	Art Direction (Color)	My Fair Lady
1965	Art Direction (Color)	Becket
1965	Art Direction (Color)	Mary Poppins
1965	Art Direction (Color)	The Unsinkable Molly Brown
1965	Art Direction (Color)	What a Way to Go!
1965	Costume Design (Color)	My Fair Lady
1965	Costume Design (Color)	The Unsinkable Molly Brown
1965	Costume Design (Color)	What a Way to Go!
1965	Costume Design (Color)	Becket
1965	Costume Design (Color)	Mary Poppins
1965	Actor in a Supporting Role	Peter Ustinov
1965	Actor in a Supporting Role	John Gielgud
1965	Actor in a Supporting Role	Stanley Holloway
1965	Actor in a Supporting Role	Edmond O&#039;Brien
1965	Actor in a Supporting Role	Lee Tracy
1965	Cinematography (Color)	My Fair Lady
1965	Cinematography (Color)	Becket
1965	Cinematography (Color)	Cheyenne Autumn
1965	Cinematography (Color)	Mary Poppins
1965	Cinematography (Color)	The Unsinkable Molly Brown
1965	Sound Effects	Goldfinger
1965	Sound Effects	The Lively Set
1965	Music (Scoring of Music--adaptation or treatment)	My Fair Lady
1965	Music (Scoring of Music--adaptation or treatment)	A Hard Day's Night
1965	Music (Scoring of Music--adaptation or treatment)	Mary Poppins
1965	Music (Scoring of Music--adaptation or treatment)	Robin and the 7 Hoods
1965	Music (Scoring of Music--adaptation or treatment)	The Unsinkable Molly Brown
1965	Writing (Story and Screenplay--written directly for the screen)	Father Goose
1965	Writing (Story and Screenplay--written directly for the screen)	A Hard Day's Night
1965	Writing (Story and Screenplay--written directly for the screen)	One Potato, Two Potato
1965	Writing (Story and Screenplay--written directly for the screen)	The Organizer
1965	Writing (Story and Screenplay--written directly for the screen)	That Man from Rio
1965	Cinematography (Black-and-White)	Zorba the Greek
1965	Cinematography (Black-and-White)	Fate Is the Hunter
1965	Cinematography (Black-and-White)	Hush...Hush, Sweet Charlotte
1965	Cinematography (Black-and-White)	The Night of the Iguana
1965	Cinematography (Black-and-White)	The Americanization of Emily
1965	140 Days under the World	Breaking the Habit
1965	140 Days under the World	Children Without
1965	140 Days under the World	Kenojuak
1965	Art Direction (Black-and-White)	Zorba the Greek
1965	Art Direction (Black-and-White)	The Americanization of Emily
1965	Art Direction (Black-and-White)	Hush...Hush, Sweet Charlotte
1965	Art Direction (Black-and-White)	The Night of the Iguana
1965	Art Direction (Black-and-White)	Seven Days in May
1965	Best Picture	My Fair Lady
1965	Best Picture	Becket
1965	Best Picture	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
1965	Best Picture	Mary Poppins
1965	Best Picture	Zorba the Greek
1965	Actress	Julie Andrews
1965	Actress	Anne Bancroft
1965	Actress	Sophia Loren
1965	Actress	Debbie Reynolds
1965	Actress	Kim Stanley
1965	Writing (Screenplay--based on material from another medium)	Becket
1965	Writing (Screenplay--based on material from another medium)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
1965	Writing (Screenplay--based on material from another medium)	Mary Poppins
1965	Writing (Screenplay--based on material from another medium)	My Fair Lady
1965	Writing (Screenplay--based on material from another medium)	Zorba the Greek
1966	Sound	The Sound of Music
1966	Sound	The Agony and the Ecstasy
1966	Sound	Doctor Zhivago
1966	Sound	The Great Race
1966	Sound	Shenandoah
1966	Film Editing	The Sound of Music
1966	Film Editing	Cat Ballou
1966	Film Editing	Doctor Zhivago
1966	Film Editing	The Flight of the Phoenix
1966	Film Editing	The Great Race
1966	Directing	The Sound of Music
1966	Directing	The Collector
1966	Directing	Darling
1966	Directing	Doctor Zhivago
1966	Directing	Woman in the Dunes
1966	Actor	Lee Marvin
1966	Actor	Richard Burton
1966	Actor	Laurence Olivier
1966	Actor	Rod Steiger
1966	Actor	Oskar Werner
1966	Actress in a Supporting Role	Shelley Winters
1966	Actress in a Supporting Role	Ruth Gordon
1966	Actress in a Supporting Role	Joyce Redman
1966	Actress in a Supporting Role	Maggie Smith
1966	Actress in a Supporting Role	Peggy Wood
1966	Irving G. Thalberg Memorial Award	
1966	Foreign Language Film	The Shop on Main Street
1966	Foreign Language Film	Blood on the Land
1966	Foreign Language Film	Dear John
1966	Foreign Language Film	Kwaidan
1966	Foreign Language Film	Marriage Italian Style
1966	Music (Song)	The Sandpiper
1966	Music (Song)	Cat Ballou
1966	Music (Song)	The Umbrellas of Cherbourg
1966	Music (Song)	The Great Race
1966	Music (Song)	What's New Pussycat?
1966	Documentary (Feature)	The Eleanor Roosevelt Story
1966	Documentary (Feature)	The Battle of the Bulge...The Brave Rifles
1966	Documentary (Feature)	The Forth Road Bridge
1966	Documentary (Feature)	Let My People Go
1966	Documentary (Feature)	To Die in Madrid
1966	Music (Music Score--substantially original)	Doctor Zhivago
1966	Music (Music Score--substantially original)	The Umbrellas of Cherbourg
1966	Music (Music Score--substantially original)	The Agony and the Ecstasy
1966	Music (Music Score--substantially original)	The Greatest Story Ever Told
1966	Music (Music Score--substantially original)	A Patch of Blue
1966	Costume Design (Black-and-White)	Darling
1966	Costume Design (Black-and-White)	Morituri
1966	Costume Design (Black-and-White)	A Rage to Live
1966	Costume Design (Black-and-White)	Ship of Fools
1966	Costume Design (Black-and-White)	The Slender Thread
1966	Short Subject (Cartoon)	The Dot and the Line
1966	Short Subject (Cartoon)	Clay or The Origin of Species
1966	Short Subject (Cartoon)	The Thieving Magpie (La Gazza Ladra)
1966	Documentary (Short Subject)	To Be Alive!
1966	Documentary (Short Subject)	Yeats Country
1966	Documentary (Short Subject)	Mural on Our Street
1966	Documentary (Short Subject)	Ouverture
1966	Documentary (Short Subject)	Point of View
1966	Short Subject (Live Action)	The Chicken (Le Poulet)
1966	Short Subject (Live Action)	Fortress of Peace
1966	Short Subject (Live Action)	Skaterdater
1966	Short Subject (Live Action)	Snow
1966	Short Subject (Live Action)	Time Piece
1966	Special Visual Effects	Thunderball
1966	Special Visual Effects	The Greatest Story Ever Told
1966	Art Direction (Color)	Doctor Zhivago
1966	Art Direction (Color)	The Agony and the Ecstasy
1966	Art Direction (Color)	The Greatest Story Ever Told
1966	Art Direction (Color)	Inside Daisy Clover
1966	Art Direction (Color)	The Sound of Music
1966	Costume Design (Color)	Doctor Zhivago
1966	Costume Design (Color)	The Greatest Story Ever Told
1966	Costume Design (Color)	Inside Daisy Clover
1966	Costume Design (Color)	The Sound of Music
1966	Costume Design (Color)	The Agony and the Ecstasy
1966	Actor in a Supporting Role	Martin Balsam
1966	Actor in a Supporting Role	Ian Bannen
1966	Actor in a Supporting Role	Tom Courtenay
1966	Actor in a Supporting Role	Michael Dunn
1966	Actor in a Supporting Role	Frank Finlay
1966	Cinematography (Color)	Doctor Zhivago
1966	Cinematography (Color)	The Agony and the Ecstasy
1966	Cinematography (Color)	The Great Race
1966	Cinematography (Color)	The Greatest Story Ever Told
1966	Cinematography (Color)	The Sound of Music
1966	Sound Effects	The Great Race
1966	Sound Effects	Von Ryan's Express
1966	Music (Scoring of Music--adaptation or treatment)	The Sound of Music
1966	Music (Scoring of Music--adaptation or treatment)	Cat Ballou
1966	Music (Scoring of Music--adaptation or treatment)	The Pleasure Seekers
1966	Music (Scoring of Music--adaptation or treatment)	A Thousand Clowns
1966	Music (Scoring of Music--adaptation or treatment)	The Umbrellas of Cherbourg
1966	Jean Hersholt Humanitarian Award	
1966	Writing (Story and Screenplay--written directly for the screen)	Darling
1966	Writing (Story and Screenplay--written directly for the screen)	Casanova '70
1966	Writing (Story and Screenplay--written directly for the screen)	Those Magnificent Men in Their Flying Machines
1966	Writing (Story and Screenplay--written directly for the screen)	The Train
1966	Writing (Story and Screenplay--written directly for the screen)	The Umbrellas of Cherbourg
1966	Cinematography (Black-and-White)	Ship of Fools
1966	Cinematography (Black-and-White)	King Rat
1966	Cinematography (Black-and-White)	Morituri
1966	Cinematography (Black-and-White)	A Patch of Blue
1966	Cinematography (Black-and-White)	In Harm's Way
1966	Art Direction (Black-and-White)	Ship of Fools
1966	Art Direction (Black-and-White)	King Rat
1966	Art Direction (Black-and-White)	A Patch of Blue
1966	Art Direction (Black-and-White)	The Slender Thread
1966	Art Direction (Black-and-White)	The Spy Who Came In from the Cold
1966	Best Picture	The Sound of Music
1966	Best Picture	Darling
1966	Best Picture	Doctor Zhivago
1966	Best Picture	Ship of Fools
1966	Best Picture	A Thousand Clowns
1966	Actress	Julie Christie
1966	Actress	Julie Andrews
1966	Actress	Samantha Eggar
1966	Actress	Elizabeth Hartman
1966	Actress	Simone Signoret
1966	Writing (Screenplay--based on material from another medium)	Doctor Zhivago
1966	Writing (Screenplay--based on material from another medium)	Cat Ballou
1966	Writing (Screenplay--based on material from another medium)	The Collector
1966	Writing (Screenplay--based on material from another medium)	Ship of Fools
1966	Writing (Screenplay--based on material from another medium)	A Thousand Clowns
1967	Sound	Grand Prix
1967	Sound	Gambit
1967	Sound	Hawaii
1967	Sound	The Sand Pebbles
1967	Sound	Who's Afraid of Virginia Woolf?
1967	Film Editing	Grand Prix
1967	Film Editing	The Russians Are Coming The Russians Are Coming
1967	Film Editing	The Sand Pebbles
1967	Film Editing	Who's Afraid of Virginia Woolf?
1967	Film Editing	Fantastic Voyage
1967	Directing	A Man for All Seasons
1967	Directing	Blow-Up
1967	Directing	A Man and a Woman
1967	Directing	The Professionals
1967	Directing	Who's Afraid of Virginia Woolf?
1967	Actor	Paul Scofield
1967	Actor	Michael Caine
1967	Actor	Steve McQueen
1967	Actor	Alan Arkin
1967	Actor	Richard Burton
1967	Actress in a Supporting Role	Sandy Dennis
1967	Actress in a Supporting Role	Vivien Merchant
1967	Actress in a Supporting Role	Geraldine Page
1967	Actress in a Supporting Role	Wendy Hiller
1967	Actress in a Supporting Role	Jocelyne Lagarde
1967	Music (Original Music Score)	Born Free
1967	Music (Original Music Score)	The Bible
1967	Music (Original Music Score)	Hawaii
1967	Music (Original Music Score)	The Sand Pebbles
1967	Music (Original Music Score)	Who's Afraid of Virginia Woolf?
1967	Irving G. Thalberg Memorial Award	
1967	Foreign Language Film	A Man and a Woman
1967	Foreign Language Film	The Battle of Algiers
1967	Foreign Language Film	Loves of a Blonde
1967	Foreign Language Film	Pharaoh
1967	Foreign Language Film	Three
1967	Music (Song)	Born Free
1967	Music (Song)	Alfie
1967	Music (Song)	Georgy Girl
1967	Music (Song)	Hawaii
1967	Music (Song)	An American Dream
1967	Documentary (Feature)	The War Game
1967	Documentary (Feature)	The Face of Genius
1967	Documentary (Feature)	Helicopter Canada
1967	Documentary (Feature)	Le Volcan Interdit (The Forbidden Volcano)
1967	Documentary (Feature)	The Really Big Family
1967	Costume Design (Black-and-White)	Who's Afraid of Virginia Woolf?
1967	Costume Design (Black-and-White)	The Gospel According to St. Matthew
1967	Costume Design (Black-and-White)	Mandragola
1967	Costume Design (Black-and-White)	Mister Buddwing
1967	Costume Design (Black-and-White)	Morgan!
1967	Short Subject (Cartoon)	Herb Alpert and the Tijuana Brass Double Feature
1967	Short Subject (Cartoon)	The Drag
1967	Short Subject (Cartoon)	The Pink Blueprint
1967	Documentary (Short Subject)	A Year toward Tomorrow
1967	Documentary (Short Subject)	Adolescence
1967	Documentary (Short Subject)	Cowboy
1967	Documentary (Short Subject)	The Odds Against
1967	Documentary (Short Subject)	Saint Matthew Passion
1967	Short Subject (Live Action)	Wild Wings
1967	Short Subject (Live Action)	Turkey the Bridge
1967	Short Subject (Live Action)	The Winning Strain
1967	Special Visual Effects	Fantastic Voyage
1967	Special Visual Effects	Hawaii
1967	Art Direction (Color)	Fantastic Voyage
1967	Art Direction (Color)	Gambit
1967	Art Direction (Color)	Juliet of the Spirits
1967	Art Direction (Color)	The Oscar
1967	Art Direction (Color)	The Sand Pebbles
1967	Costume Design (Color)	A Man for All Seasons
1967	Costume Design (Color)	Gambit
1967	Costume Design (Color)	Hawaii
1967	Costume Design (Color)	Juliet of the Spirits
1967	Costume Design (Color)	The Oscar
1967	Actor in a Supporting Role	Walter Matthau
1967	Actor in a Supporting Role	Mako
1967	Actor in a Supporting Role	James Mason
1967	Actor in a Supporting Role	George Segal
1967	Actor in a Supporting Role	Robert Shaw
1967	Cinematography (Color)	A Man for All Seasons
1967	Cinematography (Color)	Fantastic Voyage
1967	Cinematography (Color)	Hawaii
1967	Cinematography (Color)	The Professionals
1967	Cinematography (Color)	The Sand Pebbles
1967	Sound Effects	Grand Prix
1967	Sound Effects	Fantastic Voyage
1967	Music (Scoring of Music--adaptation or treatment)	A Funny Thing Happened on the Way to the Forum
1967	Music (Scoring of Music--adaptation or treatment)	Return of the Seven
1967	Music (Scoring of Music--adaptation or treatment)	The Singing Nun
1967	Music (Scoring of Music--adaptation or treatment)	Stop the World--I Want to Get Off
1967	Music (Scoring of Music--adaptation or treatment)	The Gospel According to St. Matthew
1967	Jean Hersholt Humanitarian Award	
1967	Writing (Story and Screenplay--written directly for the screen)	A Man and a Woman
1967	Writing (Story and Screenplay--written directly for the screen)	Blow-Up
1967	Writing (Story and Screenplay--written directly for the screen)	The Fortune Cookie
1967	Writing (Story and Screenplay--written directly for the screen)	Khartoum
1967	Writing (Story and Screenplay--written directly for the screen)	The Naked Prey
1967	Cinematography (Black-and-White)	Who's Afraid of Virginia Woolf?
1967	Cinematography (Black-and-White)	The Fortune Cookie
1967	Cinematography (Black-and-White)	Georgy Girl
1967	Cinematography (Black-and-White)	Is Paris Burning?
1967	Cinematography (Black-and-White)	Seconds
1967	Art Direction (Black-and-White)	Who's Afraid of Virginia Woolf?
1967	Art Direction (Black-and-White)	The Fortune Cookie
1967	Art Direction (Black-and-White)	The Gospel According to St. Matthew
1967	Art Direction (Black-and-White)	Is Paris Burning?
1967	Art Direction (Black-and-White)	Mister Buddwing
1967	Best Picture	A Man for All Seasons
1967	Best Picture	Alfie
1967	Best Picture	The Russians Are Coming The Russians Are Coming
1967	Best Picture	The Sand Pebbles
1967	Best Picture	Who's Afraid of Virginia Woolf?
1967	Actress	Elizabeth Taylor
1967	Actress	Anouk Aimee
1967	Actress	Ida Kaminska
1967	Actress	Lynn Redgrave
1967	Actress	Vanessa Redgrave
1967	Writing (Screenplay--based on material from another medium)	A Man for All Seasons
1967	Writing (Screenplay--based on material from another medium)	Who's Afraid of Virginia Woolf?
1967	Writing (Screenplay--based on material from another medium)	Alfie
1967	Writing (Screenplay--based on material from another medium)	The Professionals
1967	Writing (Screenplay--based on material from another medium)	The Russians Are Coming The Russians Are Coming
1968	Sound	In the Heat of the Night
1968	Sound	Camelot
1968	Sound	The Dirty Dozen
1968	Sound	Doctor Dolittle
1968	Sound	Thoroughly Modern Millie
1968	Film Editing	In the Heat of the Night
1968	Film Editing	Beach Red
1968	Film Editing	The Dirty Dozen
1968	Film Editing	Doctor Dolittle
1968	Film Editing	Guess Who's Coming to Dinner
1968	Directing	The Graduate
1968	Directing	Bonnie and Clyde
1968	Directing	Guess Who's Coming to Dinner
1968	Directing	In Cold Blood
1968	Directing	In the Heat of the Night
1968	Actor	Rod Steiger
1968	Actor	Warren Beatty
1968	Actor	Dustin Hoffman
1968	Actor	Paul Newman
1968	Actor	Spencer Tracy
1968	Cinematography	Bonnie and Clyde
1968	Cinematography	Camelot
1968	Cinematography	Doctor Dolittle
1968	Cinematography	The Graduate
1968	Cinematography	In Cold Blood
1968	Actress in a Supporting Role	Estelle Parsons
1968	Actress in a Supporting Role	Carol Channing
1968	Actress in a Supporting Role	Mildred Natwick
1968	Actress in a Supporting Role	Beah Richards
1968	Actress in a Supporting Role	Katharine Ross
1968	Music (Original Music Score)	Thoroughly Modern Millie
1968	Music (Original Music Score)	In Cold Blood
1968	Music (Original Music Score)	Cool Hand Luke
1968	Music (Original Music Score)	Doctor Dolittle
1968	Music (Original Music Score)	Far from the Madding Crowd
1968	Irving G. Thalberg Memorial Award	
1968	Foreign Language Film	Closely Watched Trains
1968	Foreign Language Film	El Amor Brujo
1968	Foreign Language Film	I Even Met Happy Gypsies
1968	Foreign Language Film	Live for Life
1968	Foreign Language Film	Portrait of Chieko
1968	Music (Song)	Doctor Dolittle
1968	Music (Song)	The Jungle Book
1968	Music (Song)	Banning
1968	Music (Song)	Casino Royale
1968	Music (Song)	Thoroughly Modern Millie
1968	Documentary (Feature)	The Anderson Platoon
1968	Documentary (Feature)	Festival
1968	Documentary (Feature)	Harvest
1968	Documentary (Feature)	A King's Story
1968	Documentary (Feature)	A Time for Burning
1968	Short Subject (Cartoon)	The Box
1968	Short Subject (Cartoon)	Hypothese Beta
1968	Short Subject (Cartoon)	What on Earth!
1968	Documentary (Short Subject)	The Redwoods
1968	Documentary (Short Subject)	See You at the Pillar
1968	Documentary (Short Subject)	While I Run This Race
1968	Documentary (Short Subject)	Monument to the Dream
1968	Documentary (Short Subject)	A Place to Stand
1968	Short Subject (Live Action)	A Place to Stand
1968	Short Subject (Live Action)	Paddle to the Sea
1968	Short Subject (Live Action)	Sky over Holland
1968	Short Subject (Live Action)	Stop, Look and Listen
1968	Special Visual Effects	Doctor Dolittle
1968	Special Visual Effects	Tobruk
1968	Actor in a Supporting Role	George Kennedy
1968	Actor in a Supporting Role	John Cassavetes
1968	Actor in a Supporting Role	Gene Hackman
1968	Actor in a Supporting Role	Cecil Kellaway
1968	Actor in a Supporting Role	Michael J. Pollard
1968	Sound Effects	The Dirty Dozen
1968	Sound Effects	In the Heat of the Night
1968	Music (Scoring of Music--adaptation or treatment)	Camelot
1968	Music (Scoring of Music--adaptation or treatment)	Doctor Dolittle
1968	Music (Scoring of Music--adaptation or treatment)	Guess Who's Coming to Dinner
1968	Music (Scoring of Music--adaptation or treatment)	Thoroughly Modern Millie
1968	Music (Scoring of Music--adaptation or treatment)	Valley of the Dolls
1968	Jean Hersholt Humanitarian Award	
1968	Writing (Story and Screenplay--written directly for the screen)	Guess Who's Coming to Dinner
1968	Writing (Story and Screenplay--written directly for the screen)	Bonnie and Clyde
1968	Writing (Story and Screenplay--written directly for the screen)	Divorce American Style
1968	Writing (Story and Screenplay--written directly for the screen)	La Guerre Est Finie
1968	Writing (Story and Screenplay--written directly for the screen)	Two for the Road
1968	Best Picture	In the Heat of the Night
1968	Best Picture	Bonnie and Clyde
1968	Best Picture	Doctor Dolittle
1968	Best Picture	The Graduate
1968	Best Picture	Guess Who's Coming to Dinner
1968	Actress	Katharine Hepburn
1968	Actress	Anne Bancroft
1968	Actress	Faye Dunaway
1968	Actress	Dame Edith Evans
1968	Actress	Audrey Hepburn
1968	Writing (Screenplay--based on material from another medium)	In the Heat of the Night
1968	Writing (Screenplay--based on material from another medium)	Cool Hand Luke
1968	Writing (Screenplay--based on material from another medium)	The Graduate
1968	Writing (Screenplay--based on material from another medium)	In Cold Blood
1968	Writing (Screenplay--based on material from another medium)	Ulysses
1968	Costume Design	Camelot
1968	Costume Design	The Happiest Millionaire
1968	Costume Design	The Taming of the Shrew
1968	Costume Design	Thoroughly Modern Millie
1968	Costume Design	Bonnie and Clyde
1968	Art Direction	Camelot
1968	Art Direction	Doctor Dolittle
1968	Art Direction	Guess Who's Coming to Dinner
1968	Art Direction	The Taming of the Shrew
1968	Art Direction	Thoroughly Modern Millie
1969	Sound	Oliver!
1969	Sound	Bullitt
1969	Sound	Finian's Rainbow
1969	Sound	Funny Girl
1969	Sound	Star!
1969	Film Editing	Bullitt
1969	Film Editing	Funny Girl
1969	Film Editing	The Odd Couple
1969	Film Editing	Oliver!
1969	Film Editing	Wild in the Streets
1969	Directing	Oliver!
1969	Directing	The Battle of Algiers
1969	Directing	The Lion in Winter
1969	Directing	Romeo and Juliet
1969	Actor	Cliff Robertson
1969	Actor	Alan Arkin
1969	Actor	Alan Bates
1969	Actor	Ron Moody
1969	Actor	Peter O&#039;Toole
1969	Cinematography	Romeo and Juliet
1969	Cinematography	Funny Girl
1969	Cinematography	Ice Station Zebra
1969	Cinematography	Oliver!
1969	Cinematography	Star!
1969	Music (Score of a Musical Picture--original or adaptation)	Oliver!
1969	Music (Score of a Musical Picture--original or adaptation)	Finian's Rainbow
1969	Music (Score of a Musical Picture--original or adaptation)	Funny Girl
1969	Music (Score of a Musical Picture--original or adaptation)	Star!
1969	Music (Score of a Musical Picture--original or adaptation)	The Young Girls of Rochefort
1969	Actress in a Supporting Role	Ruth Gordon
1969	Actress in a Supporting Role	Sondra Locke
1969	Actress in a Supporting Role	Kay Medford
1969	Actress in a Supporting Role	Estelle Parsons
1969	Actress in a Supporting Role	Lynn Carlin
1969	2001: A Space Odyssey	War and Peace
1969	2001: A Space Odyssey	Ice Station Zebra
1969	Music (Original Score--for a motion picture [not a musical])	The Lion in Winter
1969	Music (Original Score--for a motion picture [not a musical])	The Fox
1969	Music (Original Score--for a motion picture [not a musical])	Planet of the Apes
1969	Music (Original Score--for a motion picture [not a musical])	The Shoes of the Fisherman
1969	Music (Original Score--for a motion picture [not a musical])	The Thomas Crown Affair
1969	Foreign Language Film	War and Peace
1969	Foreign Language Film	The Boys of Paul Street
1969	Foreign Language Film	The Firemen's Ball
1969	Foreign Language Film	The Girl with the Pistol
1969	Foreign Language Film	Stolen Kisses
1969	Documentary (Feature)	Journey into Self
1969	Documentary (Feature)	A Few Notes on Our Food Problem
1969	Documentary (Feature)	The Legendary Champions
1969	Documentary (Feature)	Other Voices
1969	Short Subject (Cartoon)	Winnie the Pooh and the Blustery Day
1969	Short Subject (Cartoon)	The Magic Pear Tree
1969	Short Subject (Cartoon)	Windy Day
1969	Short Subject (Cartoon)	The House That Jack Built
1969	Documentary (Short Subject)	Why Man Creates
1969	Documentary (Short Subject)	The House That Ananda Built
1969	Documentary (Short Subject)	The Revolving Door
1969	Documentary (Short Subject)	A Space to Grow
1969	Documentary (Short Subject)	A Way Out of the Wilderness
1969	Short Subject (Live Action)	Robert Kennedy Remembered
1969	Short Subject (Live Action)	The Dove
1969	Short Subject (Live Action)	Duo
1969	Short Subject (Live Action)	Prelude
1969	Actor in a Supporting Role	Jack Albertson
1969	Actor in a Supporting Role	Seymour Cassel
1969	Actor in a Supporting Role	Daniel Massey
1969	Actor in a Supporting Role	Jack Wild
1969	Actor in a Supporting Role	Gene Wilder
1969	Honorary Award	Oliver!
1969	Honorary Award	Planet of the Apes
1969	Art Direction	Oliver!
1969	Art Direction	The Shoes of the Fisherman
1969	Art Direction	Star!
1969	Jean Hersholt Humanitarian Award	
1969	Writing (Story and Screenplay--written directly for the screen)	The Producers
